"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.420273229E1,1.131784869E-1,3.952315785E-3,-4.220358290E0
8.421268629E1,-2.789289974E-2,3.577754114E-2,-4.193568102E0
8.422264129E1,-1.213001233E-1,1.631267917E-1,-3.758738156E0
8.423259629E1,-3.440382553E-1,2.853288480E-1,-3.191939476E0
8.424255029E1,-3.690494279E-1,3.665384142E-1,-2.633591777E0
8.425250529E1,-7.766710371E-2,5.722343611E-1,-2.301694461E0
8.426245929E1,4.276342164E-1,9.826742186E-1,-2.003913310E0
8.427241429E1,8.855059198E-1,1.569577161E0,-1.579723542E0
8.428236929E1,1.229906702E0,2.168322103E0,-1.020087116E0
8.429232429E1,1.499804383E0,2.591880372E0,5.129586875E-2
8.430227829E1,1.787884711E0,3.188284966E0,4.397649962E-1
8.431223329E1,2.175207054E0,3.463923882E0,1.078614237E0
8.432218829E1,2.215972233E0,3.387418035E0,2.439182966E0
8.433214229E1,1.894470097E0,3.168308246E0,3.540426512E0
8.434209729E1,1.154878959E0,2.784435908E0,4.453748149E0
8.435205229E1,2.168942420E-1,2.113348336E0,5.313346737E0
8.436200629E1,-6.224181991E-1,1.312259326E0,5.965527045E0
8.437196129E1,-1.192647075E0,7.816725261E-1,6.484469773E0
8.438191629E1,-1.533769982E0,4.656810254E-1,6.629467857E0
8.439187029E1,-1.356559148E0,2.185248477E-1,6.128681318E0
8.440182529E1,-6.814156549E-1,8.840374282E-2,5.276771234E0
8.441178029E1,1.500592149E-1,1.731757069E-1,4.423682935E0
8.442173429E1,6.518432155E-1,2.685681332E-1,3.593887605E0
8.443168929E1,4.379397878E-1,4.668252524E-2,2.697959096E0
8.444164429E1,-2.898024796E-1,-7.989571148E-1,2.068991650E0
8.445159829E1,-1.263245918E0,-2.037803479E0,2.227434238E0
8.446155329E1,-2.234716652E0,-3.331076019E0,3.129357896E0
8.447150829E1,-3.085007058E0,-4.333579681E0,4.103323930E0
8.448146229E1,-3.478312418E0,-4.773314856E0,4.620806608E0
8.449141729E1,-3.272530480E0,-4.735378706E0,4.459412931E0
8.450137229E1,-2.653966108E0,-4.334097160E0,3.532616971E0
8.451132629E1,-1.908210908E0,-3.605923514E0,2.061508968E0
8.452128129E1,-1.203315978E0,-2.711186375E0,6.390790361E-1
8.453123629E1,-6.767314504E-1,-1.940691314E0,-5.930772364E-1
8.454119029E1,-3.903669143E-1,-1.356875628E0,-1.666775134E0
8.455114529E1,-3.547519989E-1,-9.639944842E-1,-2.467402214E0
8.456110029E1,-4.597535202E-1,-6.540645728E-1,-2.938063897E0
8.457105429E1,-6.480860140E-1,-4.982110595E-1,-3.002139441E0
8.458100929E1,-7.231501566E-1,-4.291408977E-1,-2.780132357E0
8.459096429E1,-7.147076543E-1,-3.070188021E-1,-2.446780838E0
8.460091829E1,-5.545905706E-1,-1.559841254E-1,-2.087209820E0
8.461087329E1,-2.854335862E-1,-2.739128172E-3,-1.842536590E0
8.462082829E1,4.568648860E-2,1.959240801E-1,-1.790543148E0
8.463078229E1,4.407663319E-1,4.303059920E-1,-1.896439732E0
8.464073729E1,8.521759135E-1,5.587082895E-1,-2.082696939E0
8.465069229E1,1.237157104E0,6.501657955E-1,-2.217126181E0
8.466064629E1,1.528629987E0,7.947431727E-1,-2.464561052E0
8.467060129E1,1.706450100E0,9.489098373E-1,-2.770104382E0
8.468055529E1,1.720611033E0,1.055853511E0,-3.222390606E0
8.469051029E1,1.697232257E0,1.138813368E0,-3.524553076E0
8.470046529E1,1.618691726E0,1.114204923E0,-3.624496025E0
8.471041929E1,1.569241823E0,8.725995069E-1,-3.620507054E0
8.472037429E1,1.483760500E0,5.081847283E-1,-3.513004240E0
8.473032929E1,1.224252810E0,-2.681233885E-2,-3.841732950E0
8.474028329E1,8.799482144E-1,-1.871615889E-1,-4.465880536E0
8.475023829E1,5.432239489E-1,4.975377526E-1,-4.512084650E0
8.476019329E1,9.816583380E-2,1.045561900E0,-4.663942103E0
8.477014729E1,-8.203209405E-1,9.557142422E-1,-4.470177655E0
8.478010229E1,-1.775427218E0,3.374084629E-1,-4.104809707E0
8.479005729E1,-1.990608555E0,4.208984432E-1,-4.786037813E0
8.480001129E1,-2.255554667E0,1.822899593E0,-4.218303578E0
8.480996629E1,-2.207020438E0,3.348507738E0,-3.802192909E0
8.481992129E1,-1.831530375E0,4.321929104E0,-3.400531878E0
8.482987529E1,-1.156308530E0,4.451251095E0,-2.238762633E0
8.483983029E1,1.823965833E-3,3.746890528E0,-1.193176979E-1
8.484978529E1,1.183243290E0,3.015569033E0,2.518962961E0
8.485973929E1,1.868455542E0,2.310396287E0,4.917842824E0
8.486969429E1,2.006169165E0,1.572726325E0,6.866553741E0
8.487964929E1,1.436117679E0,7.575630672E-1,8.552662693E0
8.488960329E1,5.674170960E-1,-2.186200477E-1,9.602230886E0
8.489955829E1,2.637335457E-2,-1.242177523E0,1.068759339E1
8.490951329E1,-3.249876247E-1,-1.773231589E0,1.040767549E1
8.491946729E1,-8.122996569E-1,-1.624996778E0,8.370445327E0
8.492942229E1,-7.234477799E-1,-9.073783071E-1,6.784521398E0
8.493937729E1,-3.494098730E-2,4.841846490E-1,5.300133199E0
8.494933129E1,1.186076559E0,1.169524553E0,3.623472762E0
8.495928629E1,1.839486536E0,8.375863796E-1,2.333599793E0
8.496924129E1,1.442835546E0,-3.031477078E-1,1.257391101E0
8.497919529E1,1.336052231E-1,-1.906272410E0,5.304208124E-1
8.498915029E1,-1.549167308E0,-3.400652915E0,3.992291737E-1
8.499910529E1,-3.240551181E0,-4.390335095E0,7.939665163E-1
8.500905929E1,-4.320130208E0,-4.965285378E0,1.343099588E0
8.501901429E1,-4.219464251E0,-5.127449133E0,1.689032561E0
8.502896929E1,-3.008136053E0,-4.848925787E0,1.678767189E0
8.503892329E1,-1.139765587E0,-4.365931448E0,1.483502930E0
8.504887829E1,7.927724417E-1,-3.706186890E0,1.323348278E0
8.505883329E1,2.391675655E0,-2.784687338E0,1.004833485E0
8.506878729E1,3.360033478E0,-1.532389892E0,4.390697622E-1
8.507874229E1,3.770673493E0,-1.840664932E-1,-1.554640156E-1
8.508869729E1,3.705629066E0,8.233358379E-1,-7.369047081E-1
8.509865092E1,3.304989836E0,1.353720763E0,-1.119653504E0
8.510860592E1,2.871656777E0,1.428798720E0,-1.411645913E0
8.511855992E1,2.500556219E0,1.244072313E0,-1.683218089E0
8.512851492E1,2.311384321E0,1.083701607E0,-2.007864858E0
8.513846992E1,2.048668775E0,1.056437210E0,-2.285927444E0
8.514842392E1,1.719545963E0,1.015915128E0,-2.386291977E0
8.515837892E1,1.400353185E0,9.093873373E-1,-2.541041463E0
8.516833392E1,1.084172527E0,7.371493410E-1,-2.738661565E0
8.517828792E1,8.360359173E-1,5.466943444E-1,-2.913841807E0
8.518824292E1,6.449159461E-1,4.297294199E-1,-3.026294873E0
8.519819792E1,5.338070080E-1,3.686151259E-1,-3.171089475E0
8.520815192E1,4.437297007E-1,3.487582739E-1,-3.335830098E0
8.521810692E1,3.014019667E-1,2.962385281E-1,-3.553997900E0
8.522806192E1,1.907780553E-1,2.657314662E-1,-3.788237359E0
8.523801592E1,9.072868712E-2,2.591943522E-1,-4.111733395E0
8.524797092E1,-6.562476307E-2,2.547765249E-1,-4.260898206E0
8.525792592E1,-2.105250527E-1,3.588992828E-1,-4.728501211E0
8.526787992E1,-1.889968472E-1,4.275590797E-1,-4.872942640E0
8.527783492E1,-2.515073832E-1,4.152991130E-1,-4.399703504E0
8.528778992E1,-5.029146329E-1,4.356332440E-1,-3.794441839E0
8.529774392E1,-6.366654517E-1,4.476595413E-1,-3.140470530E0
8.530769892E1,-5.770819587E-1,4.666658427E-1,-2.592227404E0
8.531765392E1,-3.838797209E-1,5.042510505E-1,-2.150705904E0
8.532760792E1,-1.302166886E-1,6.790254593E-1,-1.650934442E0
8.533756292E1,1.327998423E-1,9.986230841E-1,-1.116262119E0
8.534751792E1,3.830682005E-1,1.329211282E0,-6.576544708E-1
8.535747192E1,5.269742442E-1,1.612493823E0,-8.222822428E-2
8.536742692E1,4.450470053E-1,1.749480053E0,7.570939744E-1
8.537738092E1,1.565116174E-1,1.826269928E0,1.497511690E0
8.538733592E1,-7.136212416E-2,1.874352898E0,2.074534226E0
8.539729092E1,-4.015948109E-1,1.672114227E0,3.296352037E0
8.540724492E1,-7.744883446E-1,1.244239251E0,4.535598058E0
8.541719992E1,-1.186271344E0,7.164865234E-1,5.555390475E0
8.542715492E1,-1.427362351E0,3.572427300E-1,6.261735295E0
8.543710892E1,-1.292357305E0,1.527295835E-1,6.579649580E0
8.544706392E1,-8.078732416E-1,2.150717014E-1,6.651925843E0
8.545701892E1,-3.190986380E-2,6.936290266E-1,6.187722993E0
8.546697292E1,8.390840708E-1,1.518682265E0,5.473416604E0
8.547692792E1,1.477597535E0,2.243224790E0,4.763513169E0
8.548688292E1,1.644080921E0,2.688290141E0,3.912513496E0
8.549683692E1,1.329762966E0,2.377094599E0,2.892235175E0
8.550679192E1,7.281250408E-1,1.160709948E0,2.283568093E0
8.551674692E1,3.140685707E-4,-3.487953307E-1,2.245264152E0
8.552670092E1,-7.552290780E-1,-1.607258665E0,2.704541892E0
8.553665592E1,-1.496339761E0,-2.561780367E0,3.483335468E0
8.554661092E1,-2.084682654E0,-3.336758343E0,3.921445118E0
8.555656492E1,-2.415202073E0,-3.805974595E0,3.838129311E0
8.556651992E1,-2.353879399E0,-3.925356905E0,3.130091722E0
8.557647492E1,-1.969587522E0,-3.609527737E0,1.970492964E0
8.558642892E1,-1.464269392E0,-2.886052330E0,7.593445677E-1
8.559638392E1,-9.267954484E-1,-2.110001097E0,-3.128482568E-1
8.560633792E1,-4.526049701E-1,-1.518723342E0,-1.317031531E0
8.561629292E1,-2.234744427E-1,-1.182905029E0,-2.088742960E0
8.562624792E1,-2.172956168E-1,-1.087701541E0,-2.665850866E0
8.563620192E1,-3.071463445E-1,-1.054003160E0,-3.026047536E0
8.564615692E1,-3.798758400E-1,-9.845823844E-1,-3.265586911E0
8.565611192E1,-3.409692711E-1,-9.123575766E-1,-3.284557618E0
8.566606592E1,-2.631207575E-1,-8.260088195E-1,-3.114760907E0
8.567602092E1,-1.433566247E-1,-6.567887905E-1,-2.944874734E0
8.568597592E1,8.332581975E-2,-3.978305928E-1,-2.928206077E0
8.569592992E1,4.237624826E-1,-7.432783194E-2,-3.072276793E0
8.570588492E1,7.759005933E-1,1.369100694E-1,-3.161343920E0
8.571583992E1,1.133309677E0,1.579077132E-1,-2.997008509E0
8.572579392E1,1.272570619E0,1.641268849E-1,-3.116886955E0
8.573574892E1,1.692222071E0,4.146400221E-1,-3.765747213E0
8.574570292E1,2.167965569E0,6.084155063E-1,-3.723679420E0
8.575565792E1,2.518275329E0,8.745597859E-1,-3.323414705E0
8.576561292E1,2.583178838E0,1.168942463E0,-2.762075570E0
8.577556692E1,2.457767757E0,1.332686720E0,-2.596053822E0
8.578552192E1,2.248070085E0,1.233426872E0,-2.757083802E0
8.579547692E1,1.815916556E0,1.023734025E0,-2.858129536E0
8.580543092E1,1.200964520E0,7.894138741E-1,-2.852198705E0
8.581538592E1,4.384490803E-1,5.956429216E-1,-2.802172852E0
8.582534092E1,-3.638918182E-1,3.116970132E-1,-2.544255677E0
8.583529492E1,-1.065300711E0,2.916441333E-1,-2.679720461E0
8.584524992E1,-1.195084267E0,6.945770064E-1,-2.894677557E0
8.585520492E1,-1.210738945E0,8.908392383E-1,-2.275753289E0
8.586515892E1,-1.376197168E0,9.109135336E-1,-1.839374415E0
8.587511392E1,-1.749606206E0,7.352628831E-1,-1.596714966E0
8.588506892E1,-2.123769244E0,5.629393713E-1,-1.349456681E0
8.589502292E1,-2.363206000E0,6.231334598E-1,-8.575900698E-1
8.590497792E1,-2.497466843E0,7.769913183E-1,-2.336021125E-1
8.591493192E1,-2.423584057E0,8.863875338E-1,2.020043439E-1
8.592488692E1,-2.205528375E0,9.641254619E-1,8.915506983E-1
8.593484192E1,-1.870771917E0,9.676370803E-1,1.678943190E0
8.594479592E1,-1.431735484E0,8.743327678E-1,2.210908837E0
8.595475092E1,-1.055591556E0,8.527917715E-1,2.715656279E0
8.596470592E1,-7.039017805E-1,9.177737063E-1,3.312420770E0
8.597465992E1,-2.485765395E-1,9.316048564E-1,3.980502580E0
8.598461492E1,1.800951192E-1,9.141059672E-1,4.753195757E0
8.599456992E1,5.292203790E-1,8.576773395E-1,5.402429067E0
8.600452392E1,9.135344019E-1,8.840572722E-1,5.363098356E0
8.601447892E1,1.456544343E0,1.039521507E0,4.848583724E0
8.602443392E1,1.952948832E0,1.243201224E0,3.971086809E0
8.603438792E1,2.262681107E0,1.458871827E0,3.013258506E0
8.604434292E1,2.119002301E0,1.400291497E0,2.460604241E0
8.605429692E1,1.466937184E0,6.918117850E-1,2.324883934E0
8.606425192E1,5.839342011E-1,-5.618953510E-1,2.750681101E0
8.607420692E1,-2.963979196E-1,-2.099713214E0,3.327380871E0
8.608416092E1,-1.263567369E0,-3.544562833E0,3.993045443E0
8.609411592E1,-2.098544063E0,-4.750321265E0,4.509863877E0
8.610407058E1,-2.318380807E0,-5.483411835E0,4.346576287E0
8.611402458E1,-1.888299530E0,-5.392308122E0,3.446705586E0
8.612397958E1,-9.602312893E-1,-4.606706048E0,2.366281636E0
8.613393458E1,2.897358213E-1,-3.761660010E0,1.227938091E0
8.614388858E1,1.281053321E0,-2.480193290E0,1.640630479E0
8.615384358E1,1.916293368E0,-9.530497391E-1,1.741896653E0
8.616379858E1,2.039294665E0,4.465509823E-1,1.010560833E0
8.617375258E1,1.948024453E0,1.357019177E0,1.469276655E-1
8.618370758E1,1.630863728E0,1.415595414E0,-1.037011297E0
8.619366158E1,9.742070118E-1,9.181109445E-1,-2.092974590E0
8.620361658E1,3.949918427E-1,3.750421661E-1,-2.805848996E0
8.621357158E1,2.846205309E-3,1.242489472E-2,-3.249640970E0
8.622352558E1,-2.755876791E-1,-1.770190452E-1,-3.570864193E0
8.623348058E1,-4.086791512E-1,-2.005646132E-1,-3.774177729E0
8.624343558E1,-4.512345289E-1,-1.314169758E-1,-3.944123544E0
8.625338958E1,-3.141543055E-1,-1.014671718E-1,-4.053893908E0
8.626334458E1,-8.399094053E-2,-7.076219983E-2,-4.117116342E0
8.627329958E1,1.855365381E-1,4.863940559E-2,-4.164545447E0
8.628325358E1,4.711794546E-1,1.854257333E-1,-4.169061252E0
8.629320858E1,7.899505755E-1,3.574674093E-1,-4.171734599E0
8.630316258E1,1.088700903E0,5.611939044E-1,-4.086005062E0
8.631311758E1,1.332349190E0,7.820678709E-1,-4.054077510E0
8.632307258E1,1.410468576E0,9.654262481E-1,-3.928220871E0
8.633302658E1,1.351840591E0,1.011595205E0,-3.649974098E0
8.634298158E1,1.272399734E0,9.457372843E-1,-3.260054861E0
8.635293658E1,1.148044806E0,8.374316476E-1,-2.892352120E0
8.636289058E1,9.977223936E-1,7.711556509E-1,-2.690590435E0
8.637284558E1,8.830198299E-1,7.878212388E-1,-2.632775506E0
8.638280058E1,7.588054544E-1,9.423472148E-1,-2.494188309E0
8.639275458E1,5.363008455E-1,1.093998919E0,-2.136714687E0
8.640270958E1,2.583406587E-1,1.125858789E0,-1.582813795E0
8.641266358E1,1.395363463E-1,1.064649039E0,-1.036648770E0
8.642261858E1,2.115589135E-1,1.059413954E0,-4.885103095E-1
8.643257358E1,3.630882646E-1,1.240009522E0,8.401337922E-2
8.644252758E1,4.268132673E-1,1.600138218E0,4.423769474E-1
8.645248258E1,2.678589756E-1,1.938428003E0,8.733611798E-1
8.646243758E1,-3.292179756E-2,2.065640611E0,1.397267609E0
8.647239158E1,-2.576729067E-1,1.795263167E0,2.148781586E0
8.648234658E1,-4.432736910E-1,1.205279400E0,2.992068781E0
8.649230158E1,-5.574796068E-1,4.842009115E-1,3.777623493E0
8.650225558E1,-7.167601731E-1,-2.741524069E-1,4.598775469E0
8.651221058E1,-1.013588448E0,-8.423690365E-1,5.381305416E0
8.652216458E1,-1.248988360E0,-1.141985044E0,5.765234181E0
8.653211958E1,-1.262058641E0,-1.042341619E0,5.696721770E0
8.654207458E1,-1.053031645E0,-3.124940617E-1,5.723098560E0
8.655202858E1,-6.734702390E-1,4.506311694E-1,5.288363923E0
8.656198358E1,-2.472524375E-1,1.137229211E0,3.896501480E0
8.657193858E1,2.093350712E-1,1.920871153E0,2.073840746E0
8.658189258E1,5.306280962E-1,2.102585074E0,4.500701290E-1
8.659184758E1,2.871979836E-1,1.361289691E0,-2.984822327E-1
8.660180258E1,-3.156571496E-1,2.145608009E-1,1.755357528E-1
8.661175658E1,-8.485393108E-1,-8.187613419E-1,1.281413802E0
8.662171158E1,-1.278786063E0,-1.719951468E0,2.301898529E0
8.663166558E1,-1.446091860E0,-2.584248878E0,2.877098488E0
8.664162058E1,-1.454977581E0,-3.132602224E0,2.767282516E0
8.665157558E1,-1.310883623E0,-3.096531920E0,2.130863378E0
8.666152958E1,-9.585730921E-1,-2.781543875E0,1.713783824E0
8.667148458E1,-6.327523488E-1,-2.227814307E0,1.168171946E0
8.668143958E1,-4.949825925E-1,-1.414139165E0,2.031170690E-1
8.669139358E1,-3.352641428E-1,-7.231488410E-1,-7.889028275E-1
8.670134858E1,-1.962707104E-1,-3.014534953E-1,-1.576546165E0
8.671130358E1,-6.135008298E-2,2.768393487E-2,-1.961613382E0
8.672125758E1,1.561209503E-1,2.299395628E-1,-2.088513749E0
8.673121258E1,4.286930741E-1,2.902595857E-1,-2.001735806E0
8.674116658E1,7.354083326E-1,3.044747517E-1,-1.776639054E0
8.675112158E1,8.450396061E-1,3.635430318E-1,-1.700409488E0
8.676107658E1,8.410366753E-1,5.722339591E-1,-1.610762901E0
8.677103058E1,7.681549329E-1,7.506387214E-1,-1.637411002E0
8.678098558E1,7.384483731E-1,8.310315777E-1,-1.759587988E0
8.679094058E1,6.960963323E-1,7.802971148E-1,-1.960271446E0
8.680089458E1,7.490190426E-1,6.739481758E-1,-2.158597307E0
8.681084958E1,8.187864118E-1,6.591389327E-1,-2.257019395E0
8.682080458E1,8.063337428E-1,6.497094934E-1,-2.203556548E0
8.683075858E1,7.890023033E-1,6.203830757E-1,-2.276397067E0
8.684071358E1,6.566840523E-1,6.653036521E-1,-2.477114439E0
8.685066758E1,3.728809621E-1,7.314568573E-1,-2.683347489E0
8.686062258E1,-2.129190490E-2,8.438317906E-1,-2.945858236E0
8.687057758E1,-4.110361639E-1,9.507262018E-1,-3.099285666E0
8.688053158E1,-7.270733459E-1,1.032511207E0,-3.081084453E0
8.689048658E1,-8.504107853E-1,1.060596699E0,-2.906319948E0
8.690044158E1,-8.112717164E-1,1.101682453E0,-2.620763571E0
8.691039558E1,-6.887208737E-1,1.136527399E0,-2.188380684E0
8.692035058E1,-5.187230920E-1,1.181773885E0,-1.578428383E0
8.693030458E1,-5.386561771E-1,1.095821715E0,-9.099121249E-1
8.694025958E1,-6.936690800E-1,7.983079277E-1,-2.290406996E-1
8.695021458E1,-8.117374472E-1,3.844904626E-1,4.612769026E-1
8.696016858E1,-8.162929398E-1,6.508901194E-3,1.223588932E0
8.697012358E1,-8.704862501E-1,-1.437086271E-1,1.766600554E0
8.698007858E1,-1.029725959E0,-4.597387925E-2,2.031004044E0
8.699003258E1,-1.081521472E0,1.207681728E-1,2.105378289E0
8.699998758E1,-9.409026602E-1,2.029904768E-1,2.102354109E0
8.700994258E1,-6.495869212E-1,1.134652197E-1,2.267034506E0
8.701989658E1,-3.146380895E-1,-6.721557118E-2,2.659876181E0
8.702985158E1,-1.893770624E-2,-2.959992126E-1,3.007459822E0
8.703980558E1,9.752088591E-2,-4.991787737E-1,3.180984718E0
8.704976058E1,4.698259704E-2,-6.035656795E-1,3.299583208E0
8.705971558E1,-2.685637113E-2,-6.235375755E-1,3.366760699E0
8.706966958E1,-2.170928646E-2,-6.383259147E-1,3.342284839E0
8.707962458E1,2.533704523E-2,-6.329765895E-1,3.165027081E0
8.708957958E1,1.489818654E-1,-5.489972703E-1,2.855669028E0
8.709953408E1,3.634437388E-1,-2.745367151E-1,2.342747762E0
8.710948908E1,5.711164831E-1,-1.478486019E-1,1.717588023E0
8.711944308E1,7.827082141E-1,-4.592110813E-2,1.235637705E0
8.712939808E1,1.055220696E0,-2.496980354E-2,1.144145152E0
8.713935308E1,1.163430439E0,-1.209654433E-1,1.267309148E0
8.714930708E1,1.096840446E0,-3.833304481E-1,1.690610139E0
8.715926208E1,8.881195521E-1,-8.032419544E-1,1.814211507E0
8.716921708E1,4.577208087E-1,-1.302723979E0,1.700094908E0
8.717917108E1,-1.268484000E-2,-1.838482423E0,1.505020684E0
8.718912608E1,-2.379013509E-1,-2.193644348E0,1.159956608E0
8.719908108E1,-1.519721315E-1,-2.198232366E0,6.452443403E-1
8.720903508E1,3.620763309E-1,-1.832780364E0,8.271471262E-2
8.721899008E1,1.123957567E0,-1.118886057E0,-4.231460398E-1
8.722894408E1,2.056243112E0,-2.491512477E-1,-5.955681503E-1
8.723889908E1,2.973339857E0,5.230723972E-1,-5.549820417E-1
8.724885408E1,3.544248253E0,1.005881525E0,-5.284964937E-1
8.725880808E1,3.545325602E0,1.156085751E0,-5.606456548E-1
8.726876308E1,3.016428574E0,9.623244464E-1,-8.678624582E-1
8.727871708E1,2.214003183E0,6.338182962E-1,-1.303708066E0
8.728867208E1,1.430329228E0,3.523293878E-1,-1.725414521E0
8.729862708E1,7.595009076E-1,1.746702918E-1,-2.177286177E0
8.730858108E1,3.436570168E-1,8.901362568E-2,-2.561566359E0
8.731853608E1,1.892854804E-1,7.753532209E-2,-2.914655154E0
8.732849108E1,1.592840747E-1,1.644074781E-1,-3.303456988E0
8.733844508E1,1.469579248E-1,3.032113145E-1,-3.589616799E0
8.734840008E1,6.930178463E-2,4.899041760E-1,-3.792194754E0
8.735835508E1,-1.382957865E-1,6.794341797E-1,-3.895606856E0
8.736830908E1,-3.247406895E-1,7.227844132E-1,-3.839098780E0
8.737826408E1,-4.679974730E-1,5.132637295E-1,-3.732225126E0
8.738821808E1,-6.233461522E-1,2.199821566E-1,-3.583175506E0
8.739817308E1,-7.868362753E-1,-4.464561112E-2,-3.439916384E0
8.740812808E1,-9.298425787E-1,-2.099168326E-1,-3.234451658E0
8.741808208E1,-9.215525425E-1,-3.593097573E-1,-2.978745900E0
8.742803708E1,-8.591870905E-1,-4.717620566E-1,-2.759723820E0
8.743799208E1,-7.935850585E-1,-4.907167928E-1,-2.554091864E0
8.744794608E1,-7.498438655E-1,-3.659218984E-1,-2.343247699E0
8.745790108E1,-7.116786504E-1,-1.589033478E-1,-1.882306427E0
8.746785508E1,-5.269890815E-1,-4.532366887E-2,-1.244275212E0
8.747781008E1,-2.699600995E-1,3.536359482E-2,-6.002318895E-1
8.748776508E1,-6.787937634E-2,1.963566644E-1,-5.591283023E-2
8.749771908E1,4.917449892E-2,5.046505981E-1,3.621174806E-1
8.750767408E1,1.282854263E-1,9.065470523E-1,5.964341229E-1
8.751762808E1,1.141167457E-1,1.317762433E0,7.771873462E-1
8.752758308E1,5.108222611E-2,1.524862041E0,8.880809605E-1
8.753753808E1,-1.893356933E-1,1.568249697E0,1.054100955E0
8.754749208E1,-5.173020724E-1,1.379151766E0,1.543210019E0
8.755744708E1,-8.595097838E-1,9.682166856E-1,2.226064820E0
8.756740208E1,-1.074764722E0,6.126230896E-1,3.047146629E0
8.757735608E1,-1.188624410E0,4.660268882E-1,3.940039848E0
8.758731108E1,-1.079438475E0,5.303431175E-1,4.797165064E0
8.759726508E1,-5.915714322E-1,8.433800932E-1,5.493225802E0
8.760722008E1,1.335495284E-1,1.445599817E0,5.762697659E0
8.761717508E1,9.038571869E-1,2.008446217E0,5.532607968E0
8.762712908E1,1.522954094E0,2.332706339E0,4.836370645E0
8.763708408E1,1.667631167E0,2.460658620E0,3.943769787E0
8.764703908E1,1.089060580E0,2.009918839E0,3.179635180E0
8.765699308E1,2.437571912E-1,8.553975101E-1,2.914350514E0
8.766694808E1,-6.498579396E-1,-5.676815363E-1,3.194211119E0
8.767690208E1,-1.554513125E0,-1.816379070E0,3.789790964E0
8.768685708E1,-2.270957403E0,-2.761211352E0,4.254170984E0
8.769681208E1,-2.661438849E0,-3.308006122E0,4.275388191E0
8.770676608E1,-2.563497110E0,-3.464374410E0,3.792303513E0
8.771672108E1,-1.941091556E0,-3.382130983E0,2.914751049E0
8.772667608E1,-1.124291370E0,-3.094010893E0,1.972868103E0
8.773663008E1,-5.620062288E-1,-2.491346562E0,8.434140801E-1
8.774658508E1,-3.393617984E-1,-1.844986865E0,-3.407423991E-1
8.775653908E1,-2.553744393E-1,-1.345317145E0,-1.391682934E0
8.776649408E1,-2.872492198E-1,-1.057467270E0,-2.157888624E0
8.777644908E1,-3.702850907E-1,-9.205947686E-1,-2.630122624E0
8.778640308E1,-4.969336987E-1,-8.553354565E-1,-2.769991531E0
8.779635808E1,-5.613657394E-1,-7.810195383E-1,-2.748257430E0
8.780631308E1,-5.983367703E-1,-6.842142785E-1,-2.639372334E0
8.781626708E1,-6.383248915E-1,-5.657986598E-1,-2.432524742E0
8.782622208E1,-5.838568351E-1,-4.579751261E-1,-2.223288562E0
